geracao,melhor,media
1,483,657.918
2,467,630.228
3,414,605.542
4,374,579.934
5,284,556.384
6,219,528.944
7,269,499.826
8,150,477.292
9,151,449.602
10,151,419.252
11,104,379.846
12,123,354.892
13,112,327.574
14,0,296.834
15,0,271.968
16,0,243.196
17,0,208.96
18,0,182.51
19,0,158.036
20,0,134.15
21,0,112.606
22,0,96.584
23,0,79.392
24,0,69.726
25,0,57.656
26,0,48.614
27,0,40.674
28,0,34.93
29,0,28.428
30,0,23.482
31,0,21.882
32,0,17.898
33,0,16.54
34,0,16.056
35,0,14.528
36,0,10.74
37,0,7.872
38,0,7.562
39,0,5.568
40,0,4.354
41,0,4.856
42,0,2.372
43,0,1.184
44,0,0.976
45,0,1.016
46,0,0.132
47,0,0.092
48,0,0.092
49,0,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
65,0,0.0
66,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,0,0.0
80,0,0.0
81,0,0.0
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
97,0,0.0
98,0,0.0
99,0,0.0
100,0,0.0
