geracao,melhor,media
1,13148572,8496915.895
2,13257390,9108826.315
3,13172123,8788363.265
4,12843157,8889029.755
5,13012774,9710789.005
6,13383259,8251131.395
7,13049706,9318538.995
8,13007253,9274028.52
9,13158173,9050944.9
10,13040558,9181638.505
11,13080474,9359879.48
12,13092065,8988093.87
13,13025935,8510041.475
14,13083146,8714213.76
15,13074491,9236858.435
16,13190324,9342531.95
17,13301310,9141462.39
18,13156469,9033095.115
19,13100242,9039526.085
20,13213060,9682237.8
21,13047351,8816738.2
22,13091680,8964517.59
23,13063328,9445549.265
24,13180702,9769427.03
25,13208007,9304442.93
26,13011325,9260618.905
27,13033163,9323461.41
28,13213775,9186197.095
29,12956362,9270763.95
30,13032979,9796210.35
31,12995046,9597838.195
32,13070780,9048016.72
33,13088197,8862482.26
34,13162234,9138702.885
35,13110743,9281478.72
36,13073627,9099586.195
37,13161955,9051261.08
38,13236204,8875828.42
39,13091799,9348556.905
40,13202192,9574355.33
41,13247049,9110828.7
42,13203358,9365197.625
43,13310200,9126357.705
44,13096959,9835139.3
45,13128803,9303332.015
46,13312312,9499044.045
47,13073465,9053219.615
48,13293735,9052967.01
49,13187033,9733679.215
50,13140280,9114835.065
51,13097095,9265309.335
52,13160320,9174569.745
53,13111104,9108093.56
54,13154066,9329769.06
55,13014364,9229283.725
56,13253173,9750694.86
57,13281016,9111234.48
58,13221931,8787518.765
59,13143701,8855533.59
60,13076664,9280804.77
61,13251470,9494912.675
62,13213707,8732851.28
63,13250145,9211789.31
64,13191927,9471876.705
65,13098958,8970727.945
66,13136760,8620618.48
67,13262562,9461359.905
68,13107316,8751008.425
69,13026405,9292622.75
70,13169492,9563813.865
71,13053077,9547123.21
72,13088161,9443133.58
73,13185843,9127990.58
74,13287993,9186334.855
75,13121046,8746665.01
76,13044486,8779601.095
77,13043519,9043178.83
78,13086221,8853295.56
79,13200254,9268148.57
80,13057223,9362625.435
81,13099589,8935235.86
82,13277386,9310729.915
83,13105470,9334044.85
84,13203663,9130217.85
85,13142530,9049741.545
86,13244421,9182792.43
87,13246463,8835294.875
88,13017101,9605016.165
89,13205894,9463975.06
90,13201959,9159560.49
91,13074674,9186494.515
92,13392292,8996418.835
93,13098297,9014700.535
94,13117726,9157492.38
95,13225744,9505539.715
96,13211866,9391145.225
97,13199560,9044696.54
98,13129186,8865170.29
99,13069452,9205299.24
100,13156583,9671917.125
