geracao,melhor,media
1,508,671.82
2,496,634.43
3,487,628.41
4,495,609.32
5,495,597.83
6,515,589.53
7,475,601.49
8,511,591.81
9,482,584.23
10,463,575.97
11,471,569.02
12,471,551.92
13,469,546.95
14,469,536.31
15,463,523.86
16,458,515.67
17,422,499.19
18,455,491.38
19,455,485.46
20,445,483.98
21,445,479.31
22,441,474.96
23,441,470.06
24,437,465.72
25,437,463.96
26,422,460.99
27,406,460.07
28,402,453.19
29,402,450.7
30,402,444.8
31,402,439.06
32,398,433.42
33,398,424.5
34,398,418.5
35,373,412.93
36,373,408.72
37,373,403.66
38,373,406.09
39,373,401.6
40,373,395.78
41,373,392.74
42,373,389.29
43,373,388.88
44,373,389.73
45,373,387.18
46,373,385.52
47,373,378.63
48,373,379.58
49,373,377.73
50,373,382.01
51,361,383.44
52,361,383.55
53,361,380.17
54,361,380.61
55,361,376.16
56,361,378.75
57,361,373.18
58,361,368.86
59,361,367.27
60,361,368.97
61,361,376.86
62,361,379.9
63,361,365.77
64,361,369.12
65,361,366.32
66,361,368.2
67,361,368.28
68,361,366.67
69,361,368.53
70,361,364.96
71,361,368.91
72,361,370.62
73,361,371.56
74,361,368.76
75,361,375.31
76,361,366.7
77,361,372.52
78,361,370.44
79,361,366.44
80,361,367.87
81,361,365.31
82,361,368.83
83,361,373.43
84,361,371.89
85,361,368.63
86,361,368.36
87,361,367.34
88,361,369.3
89,361,365.08
90,361,367.43
91,361,369.14
92,361,369.72
93,361,366.61
94,361,366.91
95,361,369.64
96,361,378.59
97,361,367.08
98,361,369.58
99,361,369.16
100,361,371.86
101,361,367.86
102,361,368.44
103,361,375.19
104,361,370.15
105,361,369.68
106,361,369.42
107,361,370.26
108,361,365.68
109,361,373.8
110,361,372.35
111,361,372.72
112,361,369.39
113,361,368.44
114,361,370.92
115,361,372.45
116,361,369.92
117,361,370.84
118,361,370.7
119,361,369.92
120,361,372.78
121,361,370.03
122,361,376.58
123,361,374.27
124,361,368.73
125,361,368.18
126,361,372.04
127,361,367.88
128,361,367.38
129,361,366.2
130,361,365.66
131,361,372.68
132,361,367.65
133,361,375.35
134,361,370.81
135,361,365.35
136,361,370.49
137,361,366.52
138,361,376.1
139,361,371.45
140,361,376.27
141,361,370.49
142,361,371.31
143,361,371.19
144,361,370.55
145,361,366.12
146,361,372.36
147,361,370.0
148,361,371.68
149,361,370.06
150,361,373.87
151,361,370.92
152,361,372.81
153,361,373.19
154,361,371.96
155,361,366.72
156,361,372.07
157,361,367.05
158,361,367.26
159,361,368.32
160,361,373.5
161,361,367.52
162,361,371.49
163,361,367.86
164,361,375.27
165,361,368.16
166,361,366.72
167,361,370.14
168,361,369.33
169,361,367.35
170,361,365.66
171,361,369.98
172,361,371.2
173,361,365.82
174,361,370.7
175,361,364.74
176,361,364.47
177,361,366.68
178,361,369.38
179,361,370.03
180,361,370.61
181,361,367.92
182,361,368.41
183,361,370.17
184,361,370.97
185,361,369.32
186,361,372.6
187,361,375.26
188,361,369.04
189,361,369.12
190,361,365.31
191,361,368.62
192,361,369.1
193,361,369.91
194,361,369.28
195,361,367.03
196,361,370.53
197,361,367.31
198,361,366.84
199,361,367.51
200,361,369.8
