geracao,melhor,media
1,497,659.72
2,462,632.460396039604
3,440,605.9656862745098
4,365,577.6504854368932
5,365,555.9759615384615
6,330,521.9380952380952
7,279,494.17452830188677
8,190,474.5420560747664
9,190,443.14351851851853
10,155,407.63761467889907
11,155,369.1545454545454
12,90,331.8738738738739
13,90,310.05357142857144
14,64,274.3141592920354
15,22,244.68421052631578
16,22,220.76956521739132
17,0,197.58620689655172
18,0,182.97008547008548
19,0,163.3093220338983
20,0,147.51680672268907
21,0,117.07916666666667
22,0,92.58677685950413
23,0,84.7827868852459
24,0,69.54471544715447
25,0,58.79838709677419
26,0,52.016
27,0,43.57539682539682
28,0,34.496062992125985
29,0,26.21875
30,0,20.1937984496124
31,0,19.111538461538462
32,0,16.0381679389313
33,0,9.306818181818182
34,0,6.672932330827067
35,0,2.925373134328358
36,0,1.5037037037037038
37,0,1.286764705882353
38,0,1.437956204379562
39,0,0.21014492753623187
40,0,0.0
41,0,0.0
42,0,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
65,0,0.0
66,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,0,0.0
80,0,0.0
81,0,0.0
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
97,0,0.0
98,0,0.0
99,0,0.0
100,0,0.0
