geracao,melhor,media
1,13120664,9044646.34
2,13148007,9237839.405
3,13148007,9041863.485
4,13244916,9576981.385
5,13244916,9314819.085
6,13244916,9379402.375
7,13274181,9688541.505
8,13274181,9424095.6
9,13274181,9316154.37
10,13274181,9357255.84
11,13274181,9201010.15
12,13274181,9852955.89
13,13274181,9464878.995
14,13274181,9285894.815
15,13274181,9148980.78
16,13274181,9123905.57
17,13274181,9052700.0
18,13274181,9167499.525
19,13274181,9030316.335
20,13345917,9826795.96
21,13345917,9375426.935
22,13406857,9396653.995
23,13406857,9432031.765
24,13406857,9338333.655
25,13406857,9276910.62
26,13406857,9444205.865
27,13406857,8905776.53
28,13406857,9302111.79
29,13406857,9930126.19
30,13406857,9359680.89
31,13406857,8829450.47
32,13406857,9224909.985
33,13406857,9726860.04
34,13406857,9387530.48
35,13406857,9233941.91
36,13406857,9526632.04
37,13406857,9458992.55
38,13406857,9562419.595
39,13406857,9293697.08
40,13406857,9727765.075
41,13406857,9078667.27
42,13406857,9093777.14
43,13406857,9740194.185
44,13406857,9659245.79
45,13406857,9162639.005
46,13406857,9124306.04
47,13406857,9704035.175
48,13406857,9713075.785
49,13406857,8761001.72
50,13406857,9284933.155
51,13406857,9304749.505
52,13406857,9360967.585
53,13406857,8659980.545
54,13406857,9325398.37
55,13406857,9497331.46
56,13406857,9457400.1
57,13406857,9432460.48
58,13406857,8949821.645
59,13406857,9667937.66
60,13406857,9556525.965
61,13406857,9875823.13
62,13406857,9369648.38
63,13406857,8936999.395
64,13406857,8890013.305
65,13406857,9581945.9
66,13406857,9565181.32
67,13406857,9689082.68
68,13406857,9848903.545
69,13406857,9603989.795
70,13406857,9513576.655
71,13406857,9339715.755
72,13406857,9625851.265
73,13406857,9243360.435
74,13406857,9748564.345
75,13406857,9337040.035
76,13406857,9254230.975
77,13406857,9695389.1
78,13406857,9221004.93
79,13406857,9030718.96
80,13406857,9383320.87
81,13406857,9365933.165
82,13406857,8763297.18
83,13406857,9095626.855
84,13406857,9631107.93
85,13406857,9238256.315
86,13406857,9118898.045
87,13406857,9440055.925
88,13406857,9230148.765
89,13406857,9847524.34
90,13406857,9603101.165
91,13406857,9338162.08
92,13406857,9095474.32
93,13406857,9383013.495
94,13406857,9075528.325
95,13406857,9122510.325
96,13406857,9493646.99
97,13406857,9409987.78
98,13406857,9274213.075
99,13406857,9071936.835
100,13406857,9465263.075
