geracao,melhor,media
1,0.9261824543832664,5.536197775495165
2,0.19908482158622265,5.431672528243247
3,0.013486339410619497,4.977264009276637
4,0.01152468620700775,2.999963077218303
5,0.0023945134526575096,0.6660022225097937
6,0.0009800778310773417,0.46391176534614703
7,0.0003340029037954828,0.28924208787754696
8,0.00012406231318751182,0.4408045633662458
9,3.652229644091065e-05,0.2987924723130904
10,1.0438758505149082e-05,0.33888362769090175
11,2.1810010442102623e-06,0.33798163307882806
12,6.666876442018577e-07,0.3646224821873138
13,1.2992038778136816e-07,0.29823757513017113
14,2.3862746889591335e-08,0.3260710017130856
15,1.973405661104266e-08,0.3319392957699616
16,6.096286586654287e-09,0.3133810519362812
17,2.1265340599541105e-09,0.3404984599876776
18,2.0529324906704005e-09,0.42115774185425414
19,3.735114439962217e-10,0.3898173356896784
20,1.6595125273966005e-10,0.3110303676562488
21,5.8044680173452434e-11,0.3345722409558244
22,2.37680986003852e-11,0.333839632132371
23,2.8738345037027102e-11,0.2983949759521019
24,8.285372388172618e-12,0.29041865807002787
25,9.479084184249587e-12,0.20850349756865239
26,7.407852109508895e-12,0.29030115695863296
27,1.0395684313380116e-11,0.35204127925055834
28,4.942268816421347e-12,0.4653348073290994
29,1.1767031793397109e-11,0.35597391490990143
30,2.1036505870597466e-12,0.29430569790521083
31,1.568212226743526e-11,0.288833463689285
32,2.4876545268170958e-11,0.3714251914112761
33,1.8815615732137303e-11,0.3347623568531347
34,1.077937739069057e-11,0.3866549016362907
35,1.7209789149319477e-11,0.3412202027777722
36,3.771605250335597e-11,0.32050459751167854
37,3.129629888576346e-11,0.35407291251925516
38,3.4856117991921565e-11,0.36297833603159335
39,4.462608060862294e-11,0.33669374055976165
40,5.0100812387654514e-11,0.44581304828208856
41,5.963274318787626e-11,0.3236642434714905
42,5.985656414964069e-11,0.30025095440617783
43,7.300160476120254e-11,0.31677099609332476
44,7.97659716056387e-11,0.3720906318236024
45,8.458345135409218e-11,0.4171222390228905
46,8.089928726917606e-11,0.32190527121074936
47,1.0306111519753358e-10,0.29702153149616306
48,1.109907721286163e-10,0.3209306269526104
49,1.0898704161377282e-10,0.32409807791457956
50,1.096016610802053e-10,0.31812684971252786
51,1.0359402224935366e-10,0.2707814618705519
52,1.1403189503766953e-10,0.390608744352544
53,1.4107159884702014e-10,0.3954698394817947
54,8.90278961662716e-11,0.33060272807596
55,1.1628786822370785e-10,0.35145890171867483
56,1.1984768732986595e-10,0.3067938240628796
57,1.3096057571715392e-10,0.3919891970067373
58,1.357531864698558e-10,0.3372805670890281
59,1.4733148034906662e-10,0.3181622324425238
60,1.6738654906589545e-10,0.264203064869215
61,2.0902435338143732e-10,0.32236265011259313
62,2.0796564470515477e-10,0.4917268777876663
63,1.7781731642685372e-10,0.3761746912348158
64,2.138524912709272e-10,0.43272474792042376
65,2.2716450942539268e-10,0.29379362112354923
66,2.2434365476442508e-10,0.44036880446122
67,2.2414470279841225e-10,0.3013117494819945
68,2.1897550439575753e-10,0.43028782176754926
69,2.7099078536707566e-10,0.3898016795765242
70,3.033169271304814e-10,0.37074275139403645
71,2.73530975647418e-10,0.28554468459533305
72,2.5388091628997245e-10,0.3562174084538629
73,2.925877318205039e-10,0.36567427367033234
74,2.841855639701407e-10,0.32532216217703136
75,2.955578004559811e-10,0.33188448039019386
76,2.898237205783971e-10,0.3177947974429959
77,3.3823299716573274e-10,0.326414559993234
