geracao,melhor,media
1,13227830,9036003.902
2,13227830,9419821.48
3,13227830,9078569.906
4,13227830,9001475.686
5,13227830,9215480.364
6,13316278,9405619.928
7,13316278,9403404.268
8,13316278,9290033.016
9,13316278,9366685.474
10,13316278,9327559.872
11,13316278,9097958.718
12,13382252,9581380.778
13,13382252,9138169.026
14,13382252,9120197.106
15,13382252,9387423.254
16,13382252,9095068.57
17,13382252,9353210.736
18,13382252,9528145.994
19,13382252,9227321.502
20,13382252,9146458.178
21,13382252,9251167.676
22,13382252,9399888.164
23,13382252,9301346.106
24,13382252,9185617.33
25,13382252,9011434.86
26,13382252,9237420.904
27,13382252,9478923.35
28,13382252,9521325.162
29,13382252,9498511.962
30,13382252,9288499.826
31,13382252,9261866.442
32,13382252,9313516.806
33,13458215,9316648.004
34,13458215,9157237.23
35,13458215,9250661.486
36,13458215,9474999.5
37,13458215,9543779.36
38,13458215,9196081.042
39,13458215,9022368.86
40,13458215,8840083.7
41,13458215,9270960.932
42,13458215,9317366.47
43,13458215,9459854.906
44,13458215,9514141.354
45,13458215,9195648.824
46,13458215,9507725.554
47,13458215,9390282.998
48,13458215,9384836.72
49,13458215,9512584.914
50,13458215,9189723.528
51,13458215,9129087.462
52,13458215,9416799.728
53,13458215,9390290.304
54,13458215,9350372.618
55,13458215,8861180.352
56,13458215,9235882.204
57,13458215,9307400.37
58,13458215,9168780.436
59,13458215,9011007.954
60,13458215,9332088.322
61,13458215,9100916.008
62,13458215,9298628.098
63,13458215,9250828.964
64,13458215,9431221.176
65,13458215,9180946.944
66,13458215,9296616.486
67,13458215,9130527.99
68,13458215,8955306.868
69,13458215,9419178.62
70,13458215,9158393.724
71,13458215,9391190.074
72,13458215,9378964.292
73,13458215,9132103.936
74,13458215,9173786.586
75,13458215,9287664.07
76,13458215,9186324.702
77,13458215,9504001.27
78,13458215,9587909.532
79,13458215,9421984.95
80,13458215,9415982.728
81,13458215,9414350.744
82,13458215,9425975.52
83,13458215,9398906.594
84,13458215,9314324.252
85,13458215,9178305.8
86,13458215,9452963.376
87,13458215,9620263.906
88,13458215,9403093.426
89,13458215,9354407.934
90,13458215,9464161.3
91,13458215,9319546.248
92,13458215,9372604.32
93,13458215,9251310.436
94,13458215,9420166.004
95,13458215,9309577.104
96,13458215,9549819.598
97,13458215,9364239.828
98,13458215,9099134.516
99,13458215,9184686.204
100,13458215,9350415.602
