geracao,melhor,media
1,486,668.205
2,436,632.04
3,462,612.375
4,469,606.365
5,458,599.745
6,463,586.24
7,449,581.39
8,440,569.105
9,421,563.41
10,453,569.8
11,410,571.695
12,430,563.23
13,412,553.235
14,367,549.275
15,405,552.595
16,405,547.92
17,400,548.83
18,397,545.54
19,413,549.445
20,407,552.21
21,405,553.055
22,415,550.365
23,405,540.365
24,402,546.975
25,408,547.745
26,409,545.25
27,418,539.595
28,450,545.275
29,437,554.47
30,462,560.305
31,419,557.95
32,416,561.66
33,393,560.995
34,381,554.075
35,401,554.225
36,426,552.0
37,366,551.77
38,363,542.55
39,379,538.585
40,421,548.3
41,400,545.225
42,376,537.36
43,373,543.965
44,371,553.735
45,379,561.72
46,419,559.27
47,446,560.78
48,434,566.605
49,424,567.055
50,410,562.715
51,403,563.035
52,403,556.975
53,403,559.595
54,402,570.245
55,419,565.445
56,446,565.645
57,405,557.985
58,412,559.295
59,412,564.62
60,436,566.005
61,398,572.03
62,411,570.175
63,395,565.21
64,407,562.78
65,422,562.725
66,364,560.405
67,376,560.815
68,382,559.775
69,401,551.235
70,345,545.46
71,347,530.92
72,389,539.15
73,398,540.815
74,431,541.21
75,414,541.705
76,409,537.94
77,391,539.555
78,402,547.45
79,394,549.88
80,418,551.825
81,434,549.005
82,431,554.535
83,419,556.035
84,420,552.08
85,425,555.07
86,404,560.32
87,425,558.06
88,408,551.35
89,383,548.45
90,428,561.455
91,409,556.645
92,408,557.04
93,408,561.7
94,408,556.84
95,409,554.66
96,404,555.51
97,407,555.98
98,407,553.4
99,427,554.57
100,405,557.68
