geracao,melhor,media
1,1.2295648107182982,5.400611572708201
2,0.44775888936450814,4.8321689559773775
3,0.1139913916353632,4.349144189681488
4,0.1139913916353632,3.7922125237950484
5,0.1139913916353632,3.959005025607565
6,0.1139913916353632,3.7945009756873436
7,0.023844357940863592,3.9262738162384254
8,0.023844357940863592,3.9450644870620932
9,0.023844357940863592,4.050603230226984
10,0.023844357940863592,4.155402196337534
11,0.023844357940863592,3.8023853642908225
12,0.023844357940863592,3.7348822575595535
13,0.0234019702908026,3.9071284415676244
14,0.0234019702908026,4.057347736000083
15,0.0234019702908026,3.815717267436802
16,0.0234019702908026,3.800008956668165
17,0.020597042898867546,3.7755331174151774
18,0.020597042898867546,4.001001414995371
19,0.020597042898867546,3.7707944732222036
20,0.020597042898867546,4.07693146054429
21,0.020597042898867546,4.097092215344593
22,0.020410319146055844,3.7610876308286443
23,0.020410319146055844,3.6135916263259418
24,0.020410319146055844,3.6177924439249045
25,0.020410319146055844,3.5568786606500065
26,0.01000572564979807,3.8193302446805073
27,0.01000572564979807,3.9643666920660503
28,0.01000572564979807,3.925988527700079
29,0.01000572564979807,3.834135030844413
30,0.01000572564979807,3.8462054717700243
31,0.01000572564979807,3.8682569144240113
32,0.01000572564979807,3.866274106897458
33,0.01000572564979807,3.5548538371119514
34,0.01000572564979807,3.939774786642059
35,0.01000572564979807,3.953206264060743
36,0.01000572564979807,3.8884582126430955
37,0.01000572564979807,3.776710165021794
38,0.004665453191354363,4.167976872168927
39,0.004665453191354363,4.039009632988054
40,0.004665453191354363,4.063360322415451
41,0.004665453191354363,4.188640957597795
42,0.004665453191354363,3.933511091539182
43,0.004665453191354363,3.7988252347162903
44,0.004665453191354363,3.644606217196858
45,0.004187451652779561,3.6590230485266333
46,0.004187451652779561,3.4174494233146424
47,0.004187451652779561,3.3786460164657326
48,0.004187451652779561,3.593961745892991
49,0.004187451652779561,3.508517474734561
50,0.004187451652779561,3.189508289040429
51,0.004187451652779561,3.445526351721172
52,0.0015175383116532437,3.5600448021025186
53,0.0015175383116532437,3.8638235939894656
54,0.0015175383116532437,3.8535582632144423
55,0.0015175383116532437,3.6348910099201897
56,0.0015175383116532437,3.9198893890001063
57,0.0015175383116532437,3.7814918171992833
58,0.0015175383116532437,3.4147319487636234
59,0.0013710084893152619,3.561624765676774
60,0.0013710084893152619,3.276212629845529
61,0.0013710084893152619,3.3260515425155615
62,0.0013710084893152619,3.575007840938363
63,0.0013710084893152619,3.60749499599514
64,0.0013710084893152619,3.3891700660036297
65,0.0013710084893152619,3.14433446665831
66,0.0013710084893152619,3.3269364066899736
67,0.0013710084893152619,3.301088749254522
68,0.0013710084893152619,3.3893852545661334
69,0.0013710084893152619,3.30571842834519
70,0.0013710084893152619,3.228812372471951
71,0.0013710084893152619,3.4979494866487886
72,0.0013710084893152619,3.5052410716308695
73,0.0013710084893152619,3.419846909845234
74,0.0013710084893152619,3.465886758202214
75,0.0013710084893152619,3.3353679689303766
76,0.0013710084893152619,3.3932581533396173
77,0.0013710084893152619,3.5121399129674256
78,0.0013710084893152619,3.562242678847573
79,0.0013710084893152619,3.6342046476010426
80,0.0013710084893152619,3.600251079245157
81,0.0013710084893152619,3.759210672627694
82,0.0013710084893152619,3.5955359782281238
83,0.0013710084893152619,3.8489662334060624
84,0.0013710084893152619,3.677656822245011
85,0.0013710084893152619,3.5060933378887915
86,0.0013710084893152619,3.5304956757873818
87,0.0008913276858213415,3.291377546661366
88,0.0008913276858213415,3.4897054941514067
89,0.0008913276858213415,3.9038190450133983
90,0.0008913276858213415,3.6407208048733413
91,0.0008913276858213415,3.6679895477618847
92,0.0008913276858213415,3.772042563812022
93,0.0008913276858213415,3.4955684020077524
94,0.0008913276858213415,3.4520522041640396
95,0.0008913276858213415,3.502686634238649
96,0.0008913276858213415,3.5273579691340844
97,0.0008913276858213415,3.757011303171108
98,0.0008913276858213415,3.729470590004224
99,0.0008913276858213415,3.6878996719040695
100,0.0008913276858213415,3.549563662235396
