geracao,melhor,media
1,410,660.572
2,410,630.292828685259
3,367,609.797619047619
4,357,575.9347826086956
5,327,546.3503937007874
6,257,518.2901960784313
7,169,485.71484375
8,116,445.66147859922177
9,116,410.4670542635659
10,116,371.6293436293436
11,55,334.80384615384617
12,0,298.2950191570881
13,0,268.4332061068702
14,0,239.65209125475286
15,0,206.53977272727272
16,0,174.55283018867925
17,0,154.4830827067669
18,0,134.30149812734084
19,0,113.49440298507463
20,0,98.54832713754647
21,0,81.11296296296297
22,0,70.7619926199262
23,0,61.63419117647059
24,0,53.61904761904762
25,0,49.0456204379562
26,0,40.68181818181818
27,0,34.26449275362319
28,0,32.144404332129966
29,0,30.035971223021583
30,0,26.28673835125448
31,0,22.119642857142857
32,0,17.626334519572953
33,0,13.663120567375886
34,0,7.977031802120141
35,0,5.382042253521127
36,0,3.364912280701754
37,0,1.0909090909090908
38,0,0.25435540069686413
39,0,0.0
40,0,0.0
41,0,0.0
42,0,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
65,0,0.0
66,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,0,0.0
80,0,0.0
81,0,0.0
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
97,0,0.0
98,0,0.0
99,0,0.0
100,0,0.0
