geracao,melhor,media
1,490,660.925
2,495,635.165
3,463,624.26
4,463,613.365
5,441,594.6
6,407,587.535
7,407,579.97
8,407,567.6
9,442,558.08
10,419,549.91
11,411,535.34
12,411,531.195
13,407,518.015
14,407,510.92
15,391,506.34
16,391,488.65
17,407,484.02
18,407,476.49
19,407,464.875
20,407,465.805
21,407,455.31
22,407,451.51
23,407,448.045
24,407,442.905
25,407,444.455
26,409,436.615
27,409,425.485
28,409,424.595
29,409,422.05
30,409,416.84
31,409,417.01
32,409,419.11
33,376,417.405
34,376,415.76
35,376,413.35
36,376,409.35
37,376,415.315
38,376,410.65
39,376,406.51
40,376,401.49
41,376,396.81
42,364,389.775
43,364,383.41
44,364,383.605
45,364,385.385
46,364,379.785
47,364,379.45
48,364,378.845
49,364,372.125
50,364,372.145
51,364,371.48
52,364,372.26
53,364,370.065
54,364,372.355
55,364,373.9
56,364,377.665
57,364,373.56
58,364,370.945
59,364,369.96
60,364,374.88
61,364,374.38
62,364,371.455
63,364,371.365
64,364,372.775
65,364,371.065
66,364,372.19
67,364,371.365
68,364,367.345
69,364,369.335
70,364,369.355
71,364,370.3
72,364,375.415
73,364,370.46
74,364,373.27
75,364,372.43
76,364,374.395
77,364,373.55
78,364,371.36
79,364,375.32
80,364,370.205
81,364,377.465
82,364,372.985
83,364,368.365
84,364,370.515
85,364,365.895
86,364,369.72
87,364,372.79
88,364,373.61
89,364,368.24
90,364,371.545
91,364,372.33
92,364,372.705
93,364,373.07
94,364,371.925
95,364,374.615
96,364,370.785
97,364,366.3
98,364,372.09
99,364,377.85
100,364,371.785
