geracao,melhor,media
1,0.7507822426295623,5.508361940309886
2,0.609243751726503,5.370539919826046
3,0.2469567392556411,4.930789459374555
4,0.2469567392556411,4.127472160615769
5,0.14515753066515247,2.550042671641569
6,0.027512425507808747,1.7845074008507584
7,0.005284895008426549,0.9517345797414234
8,0.0029778167852474446,0.454030200724017
9,0.0023618658739477105,0.3696168209055131
10,0.0013172273752215524,0.3862280619950254
11,0.0005758703093126094,0.3609178956260362
12,0.0002941379941749922,0.3051183444493522
13,7.08782563418886e-05,0.4403247403249888
14,6.889051086433895e-05,0.3903559553790597
15,3.5994203234412936e-05,0.4095738247461319
16,2.5020307071077497e-05,0.22669376286387297
17,1.8438051612168493e-05,0.3221570028330751
18,1.658739120502517e-05,0.3379580542431684
19,9.888320996243039e-06,0.4021920372676088
20,5.289876899627899e-06,0.37054649040145066
21,2.082914342782516e-06,0.164704734206976
22,2.082914342782516e-06,0.3669533197462465
23,3.813089866078201e-07,0.41696744058275215
24,2.425944747308506e-07,0.23219348782922775
25,2.2155228451836706e-07,0.3035479564545123
26,4.518877050330161e-08,0.38673020407094
27,3.3479157668381276e-08,0.2340696904018877
28,1.3697953438196464e-08,0.25743742512747814
29,2.966235701507003e-09,0.36688398186630605
30,2.7842301797420532e-09,0.5394411972375298
31,1.904223445592379e-10,0.2706053089803769
32,9.813705403871609e-11,0.3330423345955886
33,8.486766844839622e-11,0.19993496198251517
34,7.243317057259446e-11,0.42690526108061294
35,2.9196645101592367e-11,0.2149993561427295
36,1.0814904527478575e-11,0.5323497574375241
37,3.126832126554291e-12,0.28604207862444153
38,3.126832126554291e-12,0.40880233512372965
39,3.126832126554291e-12,0.3456482760615752
40,2.5974777884130162e-12,0.49785042227154763
41,2.5974777884130162e-12,0.4200478742626561
42,2.5974777884130162e-12,0.27786683977455123
43,1.865618770580113e-12,0.22586457351625797
44,1.865618770580113e-12,0.3390060269664678
45,1.865618770580113e-12,0.34599637179557624
46,1.865618770580113e-12,0.30143137377733537
47,4.978240042419202e-13,0.2793757532923175
48,4.978240042419202e-13,0.4743521386905525
49,4.978240042419202e-13,0.37787416962941295
50,4.978240042419202e-13,0.4465447471614216
51,4.978240042419202e-13,0.4149008637290052
52,4.978240042419202e-13,0.6132023859365685
53,4.978240042419202e-13,0.3210809435422768
54,4.978240042419202e-13,0.39739648665832716
55,4.978240042419202e-13,0.2925013300726759
56,4.978240042419202e-13,0.30611504064226397
57,4.978240042419202e-13,0.30923603273190814
58,4.978240042419202e-13,0.407816585807367
59,4.978240042419202e-13,0.2580228374522085
60,4.978240042419202e-13,0.3052247531612069
61,4.978240042419202e-13,0.37595880476864707
62,4.978240042419202e-13,0.16601320424419033
63,4.978240042419202e-13,0.3559041317391206
64,4.978240042419202e-13,0.26284845426325343
65,4.978240042419202e-13,0.28399629025343137
66,4.978240042419202e-13,0.246256294572107
67,4.978240042419202e-13,0.4804174135720071
68,4.978240042419202e-13,0.4526677824752427
69,4.978240042419202e-13,0.47978503769929404
70,4.978240042419202e-13,0.3190822992482189
71,4.978240042419202e-13,0.18040473521384148
72,4.978240042419202e-13,0.4209879533058773
73,4.978240042419202e-13,0.382058064903427
74,4.978240042419202e-13,0.2643958483760525
75,4.978240042419202e-13,0.38572155468925173
76,4.978240042419202e-13,0.32868965613280365
77,4.978240042419202e-13,0.37582660304344967
78,4.978240042419202e-13,0.3691118286038237
79,4.978240042419202e-13,0.43295843558055563
80,4.978240042419202e-13,0.3871445577693801
81,4.978240042419202e-13,0.49066570776650265
82,4.978240042419202e-13,0.2903831246099
83,4.978240042419202e-13,0.37380545768304324
84,4.978240042419202e-13,0.3550305889610965
85,4.978240042419202e-13,0.4252840049619256
86,4.978240042419202e-13,0.32797355496101305
87,4.978240042419202e-13,0.31877722228966926
88,4.978240042419202e-13,0.3229098679615497
89,4.978240042419202e-13,0.35328510887072395
90,4.978240042419202e-13,0.31373119262613924
91,4.978240042419202e-13,0.35569425915576675
92,4.978240042419202e-13,0.2446699167065489
93,4.978240042419202e-13,0.44567106703564896
94,4.978240042419202e-13,0.2821709819257317
95,4.978240042419202e-13,0.36304974664925377
96,4.978240042419202e-13,0.28602806957203364
97,4.978240042419202e-13,0.2883703447708509
98,4.978240042419202e-13,0.23723982994474635
99,4.978240042419202e-13,0.365455517302517
100,2.278177646530821e-13,0.4397754080470675
101,2.278177646530821e-13,0.4986265527694627
102,2.278177646530821e-13,0.4157337453457052
103,2.278177646530821e-13,0.5188235258673111
104,2.278177646530821e-13,0.3172682950854032
105,2.278177646530821e-13,0.4073249378934375
106,2.278177646530821e-13,0.3251495046095228
107,2.278177646530821e-13,0.25232470174560423
108,2.278177646530821e-13,0.30564436678269785
109,2.278177646530821e-13,0.47152231104091746
110,2.278177646530821e-13,0.3756055154150741
111,2.278177646530821e-13,0.4215968754197775
112,2.278177646530821e-13,0.40501240698373353
113,9.992007221626409e-14,0.29388635717947886
114,9.992007221626409e-14,0.2047571014279769
115,9.992007221626409e-14,0.36003715761080474
116,9.992007221626409e-14,0.2040188612832942
117,9.992007221626409e-14,0.3802455226169479
118,9.992007221626409e-14,0.5018940764932287
119,9.992007221626409e-14,0.3969893726369159
120,9.992007221626409e-14,0.29248519008580387
121,9.992007221626409e-14,0.3476864835826751
122,9.992007221626409e-14,0.2902237443087281
123,9.992007221626409e-14,0.2984316407598859
124,9.992007221626409e-14,0.4826302646871363
125,9.992007221626409e-14,0.3695739489946254
126,9.992007221626409e-14,0.2479144273935537
127,9.992007221626409e-14,0.347157295415512
128,9.992007221626409e-14,0.26431219007222695
129,9.992007221626409e-14,0.31507426906566227
130,9.992007221626409e-14,0.2850462807192866
131,9.992007221626409e-14,0.27757486575312346
132,9.992007221626409e-14,0.3454473684599587
133,9.992007221626409e-14,0.38180242667092346
134,9.992007221626409e-14,0.43007278390409526
135,9.992007221626409e-14,0.34559710266540433
136,9.992007221626409e-14,0.2356539175009467
137,9.992007221626409e-14,0.346549856063528
138,9.992007221626409e-14,0.3826192977893203
139,9.992007221626409e-14,0.44312432051588013
140,9.992007221626409e-14,0.3427119107202044
141,9.992007221626409e-14,0.305736326078954
142,9.992007221626409e-14,0.5347660091055512
143,9.992007221626409e-14,0.3828574310646313
144,9.992007221626409e-14,0.2657750928789862
145,9.992007221626409e-14,0.3520504793821726
146,9.992007221626409e-14,0.2965018722035204
147,9.992007221626409e-14,0.2760415305212977
148,9.992007221626409e-14,0.3310964141958443
149,9.992007221626409e-14,0.32669245841416594
150,9.992007221626409e-14,0.32127683480603425
151,9.992007221626409e-14,0.320236775896954
152,9.992007221626409e-14,0.2873305497400989
153,9.992007221626409e-14,0.40116753361302315
154,9.992007221626409e-14,0.23063363769120485
155,9.992007221626409e-14,0.3498488347664953
156,9.992007221626409e-14,0.44656724423814326
157,9.992007221626409e-14,0.4322148898890312
158,9.992007221626409e-14,0.3686507821402546
159,9.992007221626409e-14,0.3177208593298469
160,9.992007221626409e-14,0.39791544360560055
161,9.992007221626409e-14,0.32347383466852925
162,9.992007221626409e-14,0.33665002352771906
163,9.992007221626409e-14,0.41426836902484643
164,9.992007221626409e-14,0.2098616591378278
165,9.992007221626409e-14,0.3372494969290962
166,9.992007221626409e-14,0.5304672818768237
167,9.992007221626409e-14,0.4101784370424019
168,9.992007221626409e-14,0.4078051380922198
169,9.992007221626409e-14,0.40485252217124823
170,9.992007221626409e-14,0.5276275126112395
171,9.992007221626409e-14,0.30432889558277426
172,9.992007221626409e-14,0.3147568932596295
173,9.992007221626409e-14,0.3328086288691827
174,9.992007221626409e-14,0.32271441928225586
175,9.992007221626409e-14,0.40704827284892253
176,9.992007221626409e-14,0.35189066794933427
177,9.992007221626409e-14,0.37212297759258733
178,9.992007221626409e-14,0.36588278889022346
179,9.992007221626409e-14,0.3294112965808387
180,9.992007221626409e-14,0.4001151202328158
181,9.992007221626409e-14,0.3262573558623184
182,9.992007221626409e-14,0.2894102882635446
183,9.992007221626409e-14,0.41059322900316736
184,9.992007221626409e-14,0.3969780618652944
185,9.992007221626409e-14,0.37722118748282013
186,9.992007221626409e-14,0.39645954216161755
187,9.992007221626409e-14,0.2985826226614265
188,9.992007221626409e-14,0.34596026387460427
189,9.992007221626409e-14,0.25746377349441735
190,9.992007221626409e-14,0.4658102509687707
191,9.992007221626409e-14,0.3052924971125205
192,9.992007221626409e-14,0.3326358357966165
193,9.992007221626409e-14,0.36115001794072477
194,9.992007221626409e-14,0.42956499726326913
195,9.992007221626409e-14,0.28957785531716923
196,9.992007221626409e-14,0.27603708601656296
197,9.992007221626409e-14,0.5291006404389633
198,9.992007221626409e-14,0.2043769796213043
199,9.992007221626409e-14,0.34006202163453336
200,9.992007221626409e-14,0.4160995422852697
201,9.992007221626409e-14,0.34506845702968475
202,9.992007221626409e-14,0.2945076291143579
203,9.992007221626409e-14,0.30381559610273534
204,9.992007221626409e-14,0.471154719922563
205,9.992007221626409e-14,0.3323198712526117
206,9.992007221626409e-14,0.2737754656759965
207,9.992007221626409e-14,0.4582861365397001
208,9.992007221626409e-14,0.31814875971439704
