geracao,melhor,media
1,489,658.916
2,474,637.31
3,461,623.762
4,474,611.112
5,470,602.552
6,451,600.572
7,419,594.278
8,443,588.442
9,442,581.17
10,432,571.638
11,432,563.878
12,423,556.332
13,408,552.55
14,388,548.492
15,388,541.232
16,388,534.074
17,392,525.288
18,391,521.514
19,389,524.69
20,389,514.6
21,353,511.634
22,353,494.46
23,335,482.21
24,335,467.208
25,335,452.446
26,335,436.832
27,335,417.226
28,335,399.148
29,335,379.584
30,335,365.23
31,335,352.77
32,335,344.066
33,331,340.504
34,331,338.596
35,331,339.312
36,331,340.69
37,331,338.936
38,331,340.044
39,331,339.546
40,331,339.37
41,331,336.618
42,331,335.406
43,331,335.816
44,331,336.148
45,331,336.674
46,331,335.964
47,331,334.462
48,331,335.134
49,331,335.136
50,331,334.958
51,331,336.166
52,331,335.13
53,331,336.39
54,331,333.406
55,331,334.556
56,331,335.218
57,331,335.21
58,331,335.772
59,331,335.536
60,331,335.324
61,331,335.812
62,331,335.376
63,331,336.226
64,331,334.264
65,331,335.692
66,331,335.938
67,331,336.318
68,331,335.55
69,331,335.444
70,331,334.094
71,331,335.782
72,331,336.112
73,331,335.04
74,331,336.872
75,331,336.256
76,331,336.882
77,331,335.812
78,331,336.824
79,331,337.064
80,331,335.604
81,331,336.11
82,331,338.084
83,331,334.232
84,331,334.034
85,331,335.594
86,331,335.758
87,331,335.764
88,331,334.646
89,331,336.38
90,331,334.46
91,331,335.954
92,331,334.594
93,331,335.902
94,331,334.614
95,331,336.606
96,331,335.334
97,331,335.628
98,331,334.806
99,331,335.902
100,331,334.088
101,331,335.118
102,331,334.912
103,331,334.628
104,331,336.138
105,331,336.214
106,331,335.366
107,331,336.056
108,331,334.86
109,331,335.532
110,331,333.344
111,331,334.486
112,331,335.118
113,331,333.936
114,331,336.01
115,331,336.31
116,331,336.336
117,331,334.846
118,331,335.626
119,331,334.158
120,331,335.528
121,331,334.186
122,331,335.994
123,331,335.354
124,331,334.18
125,331,335.37
126,331,337.042
127,331,336.754
128,331,334.66
129,331,337.622
130,331,335.33
131,331,334.024
132,331,335.834
133,331,336.11
134,331,335.694
135,331,336.028
136,331,334.458
137,331,334.424
138,331,334.912
139,331,336.848
140,331,334.608
141,331,336.808
142,331,334.27
143,331,334.836
144,331,333.934
145,331,335.264
146,331,335.414
147,331,336.918
148,331,338.196
149,331,334.164
150,331,335.314
151,331,333.692
152,331,335.752
153,331,333.586
154,331,335.518
155,331,334.852
156,331,335.866
157,331,334.528
158,331,335.268
159,331,338.78
160,331,335.634
161,331,334.462
162,331,337.25
163,331,336.096
164,331,335.176
165,331,334.756
166,331,335.24
167,331,336.932
168,331,334.69
169,331,335.24
170,331,333.556
171,331,336.564
172,331,335.6
173,331,333.934
174,331,335.52
175,331,335.646
176,331,335.656
177,331,335.71
178,331,334.83
179,331,336.434
180,331,334.928
181,331,336.036
182,331,336.784
183,331,337.772
184,331,334.822
185,331,336.816
186,331,335.28
187,331,335.174
188,331,338.156
189,331,336.74
190,331,336.468
191,331,334.69
192,331,334.1
193,331,334.052
194,331,334.646
195,331,337.006
196,331,335.696
197,331,334.988
198,331,335.294
199,331,334.246
200,331,333.846
