geracao,melhor,media
1,13188470,8317412.1
2,13227830,8869019.29
3,13235523,9039368.46
4,13382832,9005635.934
5,13382832,8788453.166
6,13382832,9203277.796
7,13382832,9447777.906
8,13382832,9401018.808
9,13382832,9282172.374
10,13382832,9455659.714
11,13382832,9294013.134
12,13382832,9512460.8
13,13382832,9413726.096
14,13382832,9469297.98
15,13382832,9200981.428
16,13382832,9025998.072
17,13382832,9214222.882
18,13382832,9472405.74
19,13382832,9449302.768
20,13420075,9264271.084
21,13420075,9270855.966
22,13420075,9456542.278
23,13420075,9296141.744
24,13420075,8998469.306
25,13420075,9073793.654
26,13420075,9092681.862
27,13420075,9147049.156
28,13420075,9507261.82
29,13420075,9421788.56
30,13420075,9439690.594
31,13420075,9307644.508
32,13420075,9220092.478
33,13420075,9361605.082
34,13420075,9196677.176
35,13420075,9169027.848
36,13420075,9453106.2
37,13420075,8998540.902
38,13518963,9090517.07
39,13518963,9405518.172
40,13518963,9096678.562
41,13518963,9225209.938
42,13518963,9006194.208
43,13518963,9094146.102
44,13518963,9108376.866
45,13518963,8967497.3
46,13518963,9647102.766
47,13518963,9178039.758
48,13518963,9342156.11
49,13518963,8979315.936
50,13518963,9370736.62
51,13518963,9320922.05
52,13518963,9345597.368
53,13518963,9042074.04
54,13518963,9039538.646
55,13518963,9116993.184
56,13518963,9138135.45
57,13518963,9033310.32
58,13518963,9372092.092
59,13518963,9130176.854
60,13518963,9085021.56
61,13518963,9163784.64
62,13518963,9334589.992
63,13518963,9460918.938
64,13518963,9122045.858
65,13518963,9253541.062
66,13518963,9440181.372
67,13518963,9357920.938
68,13518963,8942421.36
69,13518963,9294788.358
70,13518963,8940977.172
71,13518963,9178282.934
72,13518963,9281077.224
73,13518963,9277642.254
74,13518963,9621180.6
75,13518963,9512125.206
76,13518963,9004616.424
77,13518963,9273141.416
78,13518963,9149109.022
79,13518963,9204113.488
80,13518963,9000847.648
81,13518963,9348339.042
82,13518963,9493591.36
83,13518963,8907135.46
84,13518963,8999292.582
85,13518963,8706025.854
86,13518963,9159324.75
87,13518963,9091380.372
88,13518963,9349158.798
89,13518963,9214673.55
90,13518963,9315191.63
91,13518963,9301447.868
92,13518963,9490312.072
93,13518963,9731084.124
94,13518963,9098877.304
95,13518963,9420819.7
96,13518963,8728412.808
97,13518963,9138543.588
98,13518963,9252140.43
99,13518963,9326674.208
100,13518963,9025315.53
101,13518963,8941588.222
102,13518963,9554037.702
103,13518963,9404432.018
104,13518963,9196930.15
105,13518963,9260878.752
106,13518963,9035112.9
107,13518963,9086496.962
108,13518963,8998359.116
109,13518963,9125420.53
110,13518963,9348976.314
111,13518963,9611479.642
112,13518963,9297062.524
113,13518963,9257244.496
114,13518963,9046066.986
115,13518963,9181450.522
116,13518963,9234640.01
117,13518963,9090380.28
118,13518963,9451128.548
119,13518963,9088962.612
120,13518963,9071925.128
121,13518963,9258164.826
122,13518963,9173251.234
123,13518963,9510674.72
124,13518963,9240768.686
125,13518963,9189867.348
126,13518963,9192741.452
127,13518963,9190021.73
128,13518963,9614609.88
129,13518963,9415828.446
130,13518963,9564362.672
131,13518963,9149180.868
132,13518963,8949120.874
133,13518963,9425280.062
134,13518963,9439761.988
135,13518963,9421318.82
136,13518963,9454916.77
137,13518963,9345304.59
138,13518963,9433287.36
139,13518963,9309126.812
140,13518963,9209126.322
141,13518963,9664900.23
142,13518963,8997268.868
143,13518963,9037661.678
144,13518963,8982023.414
145,13518963,9407222.256
146,13518963,9076504.11
147,13518963,9424884.846
148,13518963,9336463.608
149,13518963,9306299.806
150,13518963,8835723.89
151,13518963,8950465.384
152,13518963,9249491.11
153,13518963,8828096.266
154,13518963,8924264.492
155,13518963,9066683.214
156,13518963,9437667.99
157,13518963,8955656.808
158,13518963,9367222.552
159,13518963,9408101.194
160,13518963,9166101.534
161,13518963,9079562.848
162,13518963,9263251.288
163,13518963,9086984.302
164,13518963,9023644.216
165,13518963,9394757.16
166,13518963,9157339.86
167,13518963,9177013.824
168,13518963,9130806.286
169,13518963,9477111.192
170,13518963,9328224.488
171,13518963,9283564.828
172,13518963,8859961.936
173,13518963,9150903.148
174,13518963,9163971.088
175,13518963,9291081.992
176,13518963,9334155.66
177,13518963,9229928.05
178,13518963,9226119.716
179,13518963,9550990.684
180,13518963,9685444.116
181,13518963,9438685.57
182,13518963,9111724.752
183,13518963,8936968.546
184,13518963,9261032.998
185,13518963,9271234.08
186,13518963,9128977.656
187,13518963,9195357.154
188,13518963,9120175.13
189,13518963,9294925.366
190,13518963,9026211.814
191,13518963,9188235.016
192,13518963,9039971.09
193,13518963,9338147.15
194,13518963,9333506.052
195,13518963,9324690.768
196,13518963,9399157.794
197,13518963,8869385.446
198,13518963,9269041.7
199,13518963,9379518.232
200,13518963,9124962.926
