geracao,melhor,media
1,13240032,9135727.186
2,13152759,9506271.35
3,13248247,9607151.566
4,13107617,9580831.898
5,13282548,9945291.718
6,13123240,9919231.618
7,13225230,9841790.41
8,13298680,9891328.486
9,13159523,9649055.458
10,13245885,9791085.182
11,13287738,9657849.564
12,13318229,9926779.404
13,13257501,9809973.038
14,13262112,9892107.344
15,13396513,10026857.758
16,13356928,9844344.828
17,13253414,9680313.32
18,13144675,10086565.058
19,13273394,10057161.758
20,13275043,10006378.64
21,13383960,9951888.484
22,13244463,9850599.018
23,13247014,9960082.116
24,13234805,9592094.528
25,13159163,9711848.92
26,13123308,9763572.366
27,13259078,9815721.078
28,13259791,10129506.916
29,13163368,9847521.358
30,13350474,9738192.056
31,13350093,9789500.292
32,13351612,9789746.672
33,13295288,10115290.896
34,13310775,10048301.252
35,13246463,9751888.242
36,13129182,9449179.364
37,13072170,9804937.274
38,13169499,9792044.476
39,13176119,9726767.57
40,13385150,9833560.7
41,13259530,9830474.79
42,13456463,9840410.476
43,13320468,9965181.85
44,13219629,9746653.518
45,13386111,10018741.046
46,13324396,9972721.406
47,13210398,9789072.704
48,13268518,9879472.798
49,13337717,9695062.652
50,13262658,9957432.95
51,13376557,9748982.352
52,13376557,9688562.112
53,13318736,9877425.928
54,13344443,9880115.92
55,13332960,10103111.916
56,13353294,10158061.56
57,13321937,9946854.708
58,13168037,10023904.536
59,13227970,9692996.746
60,13399518,9950665.762
61,13327504,9726575.962
62,13235646,10080060.092
63,13272105,10119749.828
64,13330402,9655450.742
65,13262704,9767194.746
66,13224837,9773285.738
67,13168528,9856806.536
68,13285512,10035186.626
69,13311125,10017542.516
70,13265566,9911498.87
71,13195384,10022086.528
72,13303943,10027188.526
73,13238212,10116826.46
74,13316535,9855400.624
75,13262973,9949658.546
76,13316230,9750895.296
77,13393061,9807012.308
78,13275709,9854454.2
79,13253621,9883773.126
80,13291364,9815732.064
81,13213192,9989449.75
82,13297678,9820973.074
83,13345957,10029042.944
84,13316750,9882660.694
85,13377059,9881389.988
86,13205948,9765499.658
87,13266764,9768385.43
88,13216511,10281532.426
89,13286737,9704036.984
90,13194710,9888495.33
91,13235891,9776153.808
92,13315979,9861124.352
93,13374336,9881804.274
94,13379097,9801466.812
95,13379097,9738073.572
96,13161349,9720963.896
97,13394355,9786973.26
98,13155702,9681123.43
99,13325937,9450616.602
100,13328293,9983102.262
101,13265447,9779610.788
102,13363068,9869851.09
103,13362877,10027922.652
104,13242060,9858939.568
105,13322071,9983274.244
106,13265451,10041155.596
107,13244280,9819053.238
108,13208906,10050195.652
109,13180188,9840970.728
110,13257566,9779721.41
111,13424550,9809088.312
112,13358548,9909830.63
113,13338021,9760233.928
114,13263529,9946984.52
115,13305393,9838078.8
116,13225787,10104520.208
117,13394355,9927035.078
118,13275525,9815377.326
119,13328961,9610375.852
120,13438438,9990775.248
121,13347715,9593367.672
122,13406012,9779571.706
123,13291450,9670612.504
124,13301787,9911479.046
125,13337135,9899646.476
126,13369011,9764401.326
127,13361219,9773283.502
128,13386595,9975695.994
129,13305751,9696556.578
130,13456019,10101872.086
131,13313780,9918161.93
132,13306439,9970163.892
133,13509772,10226629.228
134,13334734,10041077.468
135,13314408,9622996.442
136,13311653,9605237.714
137,13319955,9956775.85
138,13320958,9830025.53
139,13313862,9956948.45
140,13343348,9934808.482
141,13326235,9765385.046
142,13340455,9979828.978
143,13331707,9967395.196
144,13460155,9985320.59
145,13413220,9725464.762
146,13352922,9675535.824
147,13257535,9957565.818
148,13292415,9664824.986
149,13324844,9970505.43
150,13240788,9434677.772
151,13194266,9788734.872
152,13341743,10063222.566
153,13305444,9913526.554
154,13200022,9934658.642
155,13295538,9945197.454
156,13251060,9952961.55
157,13239286,10059054.836
158,13327144,10072546.798
159,13448487,9930380.952
160,13368339,9857770.238
161,13368339,10096871.7
162,13345455,9863221.906
163,13284316,9786948.916
164,13299878,10117104.862
165,13301205,10004620.09
166,13232444,10101511.96
167,13280382,9892633.886
168,13388042,9872734.352
169,13261588,10025456.2
170,13338268,9757644.15
171,13404042,9727234.82
172,13248331,9879856.628
173,13360224,9743145.736
174,13312341,10021345.084
175,13228550,10059004.426
176,13397438,9611030.816
177,13397438,9986747.43
178,13464386,9735019.598
179,13266387,9647070.148
180,13296172,9888967.568
181,13355954,9860618.812
182,13328624,9935946.716
183,13366858,9963715.958
184,13272524,9793507.62
185,13401551,9726390.632
186,13434073,10029109.228
187,13286353,9900129.95
188,13344658,9785667.82
189,13302155,9732983.77
190,13248616,10000163.334
191,13347304,10198355.222
192,13294947,10078705.538
193,13348267,9885402.038
194,13320379,9723764.974
195,13317842,9823470.316
196,13297871,9784715.074
197,13220440,9709903.52
198,13325791,9978884.906
199,13375829,9885606.578
200,13375829,9855117.126
201,13375829,9902187.372
202,13286278,9892942.074
203,13332212,9833020.7
204,13425695,10074180.088
205,13312110,10122472.004
206,13279463,9877605.55
207,13368554,9884726.172
208,13262402,10041351.88
209,13272185,9882752.62
210,13280550,9918434.632
211,13419377,9933163.37
212,13176629,9896292.036
213,13240531,9948747.96
214,13424057,9710524.086
215,13413446,9975422.004
216,13243138,10045294.126
217,13330856,9957581.356
218,13315290,10141418.958
219,13461293,10140813.978
220,13259990,9817806.6
221,13292972,9929852.09
222,13361201,10013746.85
223,13295313,9891582.59
224,13270884,9869523.716
225,13454352,9613148.978
226,13111632,9894626.996
227,13317787,9888106.166
228,13356225,9926519.368
229,13453330,10045227.41
230,13290286,10070514.89
231,13379532,9752110.41
232,13201454,9846936.828
233,13231422,9893867.656
234,13491239,9964810.67
235,13178062,9707726.52
236,13256383,9960446.54
237,13222642,10010011.002
238,13366941,10030503.906
239,13259861,9880948.494
240,13302644,9899676.236
241,13216585,9792794.378
242,13303126,9745891.93
243,13304171,9796505.054
244,13327504,9780192.924
245,13304989,9852878.228
246,13292357,9538787.722
247,13297649,9659548.734
248,13289162,9649896.286
249,13549094,9804804.194
250,13155798,9768177.768
251,13185329,9989236.134
252,13303172,10022228.9
253,13337361,10246326.79
254,13309380,9869660.972
255,13214664,10014093.63
256,13290300,9700532.032
257,13293703,9855077.93
258,13354048,10002840.802
259,13278061,10166242.09
260,13350599,9904642.514
261,13275164,9705516.946
262,13168778,9891816.782
263,13385630,10169095.054
264,13242265,9901207.67
265,13319482,9769811.2
266,13308182,9681422.342
267,13223087,10015387.936
268,13256296,10009478.286
269,13256296,10129162.468
270,13099369,9881721.938
271,13385953,9807031.844
272,13163585,9564304.392
273,13286115,9692277.876
274,13241252,9912925.434
275,13358129,9985543.36
276,13371125,9909885.784
277,13276220,9927600.698
278,13351847,9914498.826
279,13269826,9955700.134
280,13334016,9763338.82
281,13373172,10007891.928
282,13298565,10016769.162
283,13224346,10173620.838
284,13338930,9835958.744
285,13463979,10049244.736
286,13364615,10065262.668
287,13312568,9928688.788
288,13300073,9882575.882
289,13268116,9880758.798
290,13203328,9679168.432
291,13274542,9851829.96
292,13336254,9883467.634
293,13274439,9850729.592
294,13285754,9758849.88
295,13193650,9991461.77
296,13427123,10099287.926
297,13370821,9886465.398
298,13417320,9796116.504
299,13344103,9865423.682
300,13368037,9759184.668
301,13345688,9825783.548
302,13290202,9784995.768
303,13425620,9964506.95
304,13324689,9948166.718
305,13319955,10004600.438
306,13428929,9680297.368
307,13318852,9962661.902
308,13367584,9737377.13
309,13312182,9853929.382
310,13302474,9601679.824
311,13494864,9674827.136
312,13291517,9849423.768
313,13354852,9773729.37
314,13343477,10132960.062
315,13321605,10040328.864
316,13422285,10157025.404
317,13431017,10061423.456
318,13307480,10065062.244
319,13247659,9946868.552
320,13381905,9905646.206
321,13286638,9791534.708
322,13397812,9634662.534
323,13428259,9683833.218
324,13473903,9811467.084
325,13473903,9967935.75
326,13408452,10138356.392
327,13375388,10172449.774
328,13348674,9950082.886
329,13210277,9837084.018
330,13285848,9800831.044
331,13253280,9864015.088
332,13189043,10022653.718
333,13420277,9864177.586
334,13468556,9993178.4
335,13353034,9762501.582
336,13353034,9965122.958
337,13257692,9976888.058
338,13355379,9765511.232
339,13375550,9923611.89
340,13375550,9980455.164
341,13375550,9883647.842
342,13404042,9968241.174
343,13281098,9867937.072
344,13327608,9952288.602
345,13385686,9955921.094
346,13315946,10258767.364
347,13382832,10006118.868
348,13390067,10070826.95
349,13318478,10080032.552
350,13267981,9955644.582
351,13388144,10213168.8
352,13281456,10312151.678
353,13385460,10227813.886
354,13246133,10002672.05
355,13340951,9986244.582
356,13377710,9868971.926
357,13303234,9856874.058
358,13245107,9861381.658
359,13430885,9217084.048
360,13361219,9644461.088
361,13443788,9850840.706
362,13283680,9995425.276
363,13429359,9892526.74
364,13379713,9836136.784
365,13174940,10032479.504
366,13286251,9920936.184
367,13335397,9910122.93
368,13248057,10094707.508
369,13325107,9853322.54
370,13309217,9696599.522
371,13359663,9998365.176
372,13456659,10025713.534
373,13359663,9626795.876
374,13281255,9561772.836
375,13417644,9651447.618
376,13189491,9960851.08
377,13364765,9974938.624
378,13226280,9588125.378
379,13268525,9844914.168
380,13385592,9810100.984
381,13397812,9687548.192
382,13345662,9713756.766
383,13188624,9890224.362
384,13263779,10012948.33
385,13146149,9841307.7
386,13275959,9630023.974
387,13280873,9789136.232
388,13287335,9974557.548
389,13233521,9698579.172
390,13256869,9891397.39
391,13292970,9806395.632
392,13378057,9945108.692
393,13338268,10143995.386
394,13382931,9783386.04
395,13205781,9920919.17
396,13264240,9781587.106
397,13366858,9893742.038
398,13196883,9950824.842
399,13232704,9847539.936
400,13224917,9849525.502
401,13403254,10029417.816
402,13146979,9912956.608
403,13259520,9720180.138
404,13259520,9767989.61
405,13110831,9912129.558
406,13199099,9974443.146
407,13355528,9636455.652
408,13343392,9641224.104
409,13334601,9964628.03
410,13300116,9938966.788
411,13347092,9931962.674
412,13250258,9718813.204
413,13296584,9618920.17
414,13354816,9989854.172
415,13257820,9958095.59
416,13210470,9386300.478
417,13165545,9685208.136
418,13338472,9810938.67
419,13310716,9794342.592
420,13226712,9970033.58
421,13352902,9824907.494
422,13305959,9744241.69
423,13239830,9943447.028
424,13210651,9607255.548
425,13199996,9934660.836
426,13216456,9522978.78
427,13182963,9526515.45
428,13296992,10046842.238
429,13367686,9865481.106
430,13241491,10016419.566
431,13333092,9887563.934
432,13288692,9772073.568
433,13368113,9985715.738
434,13344575,9841030.79
435,13303284,9858726.28
436,13207818,9773926.096
437,13411290,9923252.342
438,13374281,9914572.568
439,13375684,10025441.064
440,13417325,10050707.442
441,13356194,9937587.864
442,13458609,9956730.166
443,13458609,9965266.524
444,13332212,9989148.74
445,13333403,9951673.48
446,13343874,10172308.786
447,13394770,10040969.732
448,13390570,10088230.286
449,13282818,10086692.532
450,13347969,9843523.12
451,13406599,10025182.568
452,13350093,10057272.19
453,13318482,10216213.568
454,13286166,10072816.176
455,13435812,9896735.382
456,13392791,9798546.638
457,13277982,9879356.886
458,13252934,9681524.776
459,13303553,10071366.352
460,13313148,9883304.454
461,13236119,9572394.354
462,13308644,9800858.394
463,13338128,10004088.698
464,13338899,9918763.776
465,13458701,9921257.344
466,13410856,9822602.01
467,13313430,9762097.798
468,13245815,9718625.914
469,13259410,9919439.908
470,13314470,9937611.268
471,13429766,9938630.408
472,13313982,9845897.756
473,13327643,10001667.524
474,13327643,10006583.128
475,13428183,9976882.626
476,13150849,9784571.512
477,13274902,9871629.11
478,13321535,9970246.524
479,13347699,10180187.608
480,13369949,9945528.298
481,13434503,9975449.16
482,13410688,9803505.856
483,13330130,10012355.596
484,13291321,9914845.492
485,13433220,10232587.474
486,13252749,9919315.914
487,13374947,9854003.604
488,13321144,9887590.406
489,13328740,9846584.63
490,13359911,9742668.934
491,13233551,9961184.024
492,13112452,10022926.75
493,13341971,9700754.896
494,13280866,9924166.386
495,13250459,9652256.794
496,13361795,9865885.324
497,13340774,9770166.548
498,13233768,9971506.902
499,13318648,9868171.194
500,13338120,10130670.286
