geracao,melhor,media
1,501,656.345
2,466,630.2079207920792
3,429,596.8186274509804
4,429,578.5776699029126
5,352,545.6346153846154
6,271,509.34761904761905
7,271,474.83962264150944
8,204,432.27570093457945
9,140,400.60185185185185
10,140,367.61467889908255
11,102,328.8590909090909
12,82,299.9954954954955
13,30,269.58482142857144
14,30,245.06637168141592
15,30,210.39473684210526
16,0,183.87826086956522
17,0,159.46120689655172
18,0,137.65384615384616
19,0,111.23305084745763
20,0,87.05882352941177
21,0,63.733333333333334
22,0,44.892561983471076
23,0,32.42622950819672
24,0,19.1260162601626
25,0,10.141129032258064
26,0,4.544
27,0,0.8095238095238095
28,0,0.23622047244094488
29,0,0.1171875
30,0,0.0
31,0,0.0
32,0,0.0
33,0,0.0
34,0,0.0
35,0,0.0
36,0,0.0
37,0,0.0
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,0,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
65,0,0.0
66,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,0,0.0
80,0,0.0
81,0,0.0
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
97,0,0.0
98,0,0.0
99,0,0.0
100,0,0.0
