geracao,melhor,media
1,470,663.36
2,470,636.32
3,462,615.004
4,465,603.388
5,431,598.718
6,457,593.04
7,453,587.928
8,368,587.152
9,365,578.214
10,411,571.718
11,357,570.758
12,358,567.412
13,380,560.454
14,395,558.546
15,387,560.854
16,386,560.12
17,390,561.726
18,418,560.854
19,392,562.018
20,387,559.47
21,362,559.704
22,382,559.822
23,362,569.33
24,406,572.232
25,383,571.988
26,393,572.424
27,426,570.004
28,425,562.178
29,411,562.108
30,412,561.484
31,409,563.366
32,396,564.308
33,409,566.51
34,408,565.242
35,387,563.01
36,425,566.158
37,426,566.324
38,415,565.524
39,393,565.112
40,414,564.446
41,424,565.726
42,395,563.53
43,416,561.49
44,415,563.078
45,388,554.992
46,419,559.406
47,421,554.796
48,404,558.154
49,409,559.16
50,410,557.28
51,409,557.29
52,394,557.498
53,412,556.208
54,401,552.298
55,408,552.052
56,343,547.8
57,343,549.43
58,361,547.054
59,353,542.908
60,345,539.702
61,361,537.036
62,387,537.99
63,345,535.472
64,371,539.2
65,385,539.282
66,375,541.87
67,407,544.592
68,402,547.364
69,383,551.17
70,410,557.5
71,355,558.43
72,391,556.924
73,391,554.674
74,368,551.572
75,368,552.112
76,358,547.914
77,358,552.802
78,353,552.99
79,350,551.412
80,401,549.6
81,378,552.298
82,414,557.676
83,377,558.264
84,388,557.946
85,388,552.214
86,393,556.276
87,381,554.794
88,418,558.668
89,392,554.556
90,375,552.568
91,375,557.328
92,391,557.186
93,384,553.464
94,398,556.312
95,400,554.588
96,416,555.16
97,395,553.754
98,384,553.56
99,389,554.746
100,403,554.584
101,412,557.236
102,390,552.442
103,381,551.154
104,366,555.246
105,397,562.542
106,396,566.442
107,376,566.414
108,376,563.046
109,403,564.238
110,413,559.56
111,394,557.792
112,378,556.19
113,397,554.184
114,401,558.552
115,382,555.95
116,367,559.148
117,368,565.056
118,379,563.9
119,385,562.084
120,379,557.098
121,400,557.284
122,393,558.738
123,402,560.614
124,402,557.864
125,370,558.15
126,363,558.184
127,398,562.19
128,376,563.946
129,384,560.742
130,388,559.638
131,412,557.582
132,435,561.054
133,409,558.23
134,405,557.856
135,386,553.87
136,386,554.282
137,364,556.728
138,364,554.404
139,381,555.874
140,405,556.546
141,396,558.188
142,402,561.922
143,405,561.814
144,405,561.488
145,378,562.966
146,357,561.772
147,401,559.772
148,387,561.032
149,413,563.092
150,392,559.066
151,395,562.238
152,419,562.872
153,390,563.224
154,417,564.856
155,411,563.086
156,382,559.616
157,379,558.97
158,395,558.924
159,418,559.968
160,413,561.142
161,416,564.64
162,420,560.99
163,408,561.45
164,411,563.136
165,414,559.452
166,390,557.404
167,410,556.404
168,392,557.632
169,389,552.744
170,389,556.604
171,379,559.276
172,411,561.808
173,405,560.728
174,367,559.626
175,402,562.396
176,385,559.008
177,394,558.33
178,399,552.592
179,400,550.42
180,375,556.996
181,375,553.728
182,387,553.782
183,389,555.742
184,402,557.48
185,353,559.174
186,388,563.766
187,416,560.684
188,404,552.874
189,369,551.294
190,394,548.924
191,389,553.072
192,385,556.96
193,411,557.926
194,389,561.546
195,378,566.508
196,378,561.164
197,375,554.912
198,375,553.668
199,391,557.344
200,406,556.604
