geracao,melhor,media
1,515,666.284
2,456,641.932
3,457,626.006
4,467,610.388
5,458,597.28
6,439,590.304
7,431,585.706
8,386,576.538
9,402,574.002
10,382,576.386
11,430,569.302
12,406,568.054
13,388,567.618
14,395,567.956
15,383,569.5
16,402,568.22
17,395,564.168
18,410,562.876
19,423,558.214
20,372,564.338
21,415,564.702
22,408,569.448
23,408,572.048
24,404,569.908
25,418,568.608
26,381,565.57
27,397,565.616
28,371,560.25
29,401,559.424
30,406,559.404
31,399,559.61
32,373,559.38
33,416,562.542
34,431,566.796
35,386,569.964
36,386,567.45
37,419,562.262
38,413,559.324
39,369,560.852
40,369,559.314
41,415,563.416
42,416,563.694
43,382,561.966
44,430,562.222
45,410,561.632
46,418,568.506
47,417,565.09
48,407,561.092
49,416,563.622
50,417,568.978
51,410,566.014
52,375,561.942
53,406,562.422
54,406,557.264
55,399,557.084
56,409,558.702
57,403,561.21
58,413,559.49
59,384,562.086
60,361,560.79
61,365,556.318
62,407,555.478
63,388,562.616
64,372,560.104
65,340,562.438
66,382,561.078
67,382,557.5
68,402,561.616
69,419,569.29
70,395,567.29
71,410,568.406
72,398,563.91
73,395,556.738
74,388,562.056
75,406,563.654
76,379,567.692
77,413,560.85
78,412,562.206
79,396,562.144
80,402,557.284
81,399,556.12
82,383,558.646
83,376,556.802
84,409,558.81
85,401,558.462
86,371,564.476
87,384,562.188
88,406,562.836
89,421,564.018
90,401,564.978
91,393,563.282
92,412,559.332
93,387,556.19
94,427,559.134
95,382,562.27
96,396,553.05
97,405,557.82
98,402,562.9
99,405,562.564
100,421,562.662
101,417,562.538
102,399,558.318
103,390,560.24
104,374,558.494
105,361,559.626
106,382,564.79
107,366,562.324
108,380,562.79
109,397,559.262
110,397,561.086
111,391,556.594
112,397,554.836
113,378,555.84
114,391,557.984
115,422,553.322
116,405,555.752
117,377,559.28
118,407,555.022
119,407,553.096
120,402,557.622
121,402,554.988
122,413,556.44
123,430,555.41
124,366,560.984
125,407,560.228
126,385,561.514
127,385,563.988
128,410,557.566
129,390,553.024
130,399,546.342
131,425,556.33
132,425,558.934
133,418,563.932
134,402,568.124
135,404,569.286
136,403,569.676
137,391,562.248
138,397,554.34
139,418,554.834
140,413,552.436
141,402,551.06
142,408,551.528
143,406,553.648
144,420,555.052
145,413,552.618
146,386,559.058
147,386,560.23
148,404,562.77
149,421,566.954
150,435,568.148
151,411,569.328
152,410,573.514
153,410,569.498
154,406,567.722
155,402,568.084
156,429,571.344
157,392,571.69
158,397,564.89
159,384,564.988
160,399,562.26
161,416,564.036
162,416,566.338
163,407,566.604
164,427,570.538
165,421,571.9
166,396,570.794
167,386,570.006
168,428,568.874
169,411,566.792
170,393,563.694
171,383,557.856
172,383,558.248
173,400,559.19
174,410,559.824
175,410,560.412
176,389,562.258
177,404,561.858
178,413,560.492
179,389,560.676
180,405,558.526
181,398,554.648
182,428,551.764
183,392,559.09
184,430,561.918
185,405,561.674
186,405,558.738
187,416,559.518
188,406,564.918
189,411,565.402
190,386,560.646
191,384,554.064
192,407,550.22
193,373,545.922
194,408,549.43
195,389,555.188
196,371,558.62
197,373,559.6
198,373,561.18
199,357,566.082
200,357,564.09
